0.25 0.0 0.12625 1.9996646642684937 -1.8597217798233032
0.5 1.228962247360163 -2.6423045507548473 1.9965476989746094 -1.7508749961853027
0.75 1.6393110089225338 -1.5960822673382613 1.9879658222198486 -1.630898356437683
1.0 1.8404004503630556 -1.4342832314980953 1.968299150466919 -1.4924826622009277
1.25 1.9544836417977463 -1.352060722070214 1.9637374877929688 -1.360718011856079
1.5 1.994052197724303 -1.2326128200555684 1.9584709405899048 -1.247023105621338
1.75 1.9986142615593971 -1.147031688636227 1.9787304401397705 -1.1161940097808838
2.0 1.9482707095495289 -0.9909737845689535 1.97327721118927 -0.9874374866485596
2.25 1.986476017522579 -0.8970277141950027 1.941715955734253 -0.8784350156784058
2.5 1.9936130016707418 -0.7835715191797636 1.9355113506317139 -0.7220509648323059
2.75 1.981490364525207 -0.6397099925368935 1.9186891317367554 -0.5998843312263489
3.0 1.9965662103888435 -0.5259948360641803 1.9104410409927368 -0.4673520624637604
3.25 1.9257880865148547 -0.3262581004685713 1.8952809572219849 -0.34328651428222656
3.5 1.9484450775834363 -0.23726516831702302 1.8952631950378418 -0.2247619479894638
3.75 1.9518998427293255 -0.09173931421836104 1.8786331415176392 -0.08015993982553482
4.0 1.9731225192080941 0.013531707637194634 1.8780614137649536 0.040743738412857056
4.25 1.9461742583123731 0.11900750246228552 1.8701212406158447 0.19775214791297913
4.5 1.9007278444454854 0.22203016917312496 1.8507792949676514 0.3098076283931732
4.75 1.8772375545990572 0.3799383067328551 1.8265695571899414 0.43286120891571045
5.0 1.8878257482992018 0.45191309301165483 1.8471847772598267 0.532837986946106
5.25 1.8861469861282683 0.5659610322541933 1.8741769790649414 0.6798335313796997
5.5 1.8724024528640502 0.7513162050530198 1.833919644355774 0.814034104347229
5.75 1.8724024528640502 0.8775662050530197 1.8206970691680908 0.9522247314453125
6.0 1.8724024528640502 1.0038162050530197 1.8173069953918457 1.0756210088729858
6.25 1.8724024528640502 1.1300662050530197 1.8228367567062378 1.2098978757858276
6.5 1.8724024528640502 1.2563162050530197 1.7907124757766724 1.3334814310073853
6.75 1.8724024528640502 1.3825662050530196 1.799872636795044 1.4752063751220703
7.0 1.8724024528640502 1.5088162050530196 1.7868398427963257 1.6075990200042725
7.25 1.8724024528640502 1.6350662050530196 1.763190746307373 1.7446637153625488
7.5 1.8724024528640502 1.7613162050530196 1.7558588981628418 1.8478577136993408
7.75 1.8724024528640502 1.8875662050530195 1.7573450803756714 1.981647253036499
8.0 1.8724024528640502 2.0138162050530197 1.7584222555160522 2.1338143348693848
8.25 1.7461524528640502 2.0138162050530197 1.631331205368042 2.127302885055542
8.5 1.6199024528640502 2.0138162050530197 1.5099366903305054 2.1248278617858887
8.75 1.3917058669400753 2.099535477602425 1.3823683261871338 2.1230697631835938
9.0 1.2837893141553904 2.0738894296343746 1.2549628019332886 2.129516124725342
9.25 1.069862956983626 2.0739052251157424 1.124849557876587 2.1237573623657227
9.5 0.8436232042082055 2.099755856506798 0.9904863238334656 2.1265645027160645
9.75 0.7663887444183917 2.1113564852049618 0.8640038371086121 2.151927947998047
10.0 0.6800197556581186 2.0921171135068866 0.7367560863494873 2.1494364738464355
10.25 0.6097650874541907 2.1458781261022417 0.5633693933486938 2.1572227478027344
10.5 0.5147573991897667 2.150192198891946 0.41645348072052 2.152949333190918
10.75 0.40774473298585867 2.157810193162372 0.30749157071113586 2.1310977935791016
11.0 0.19780453196348727 2.1332006036960007 0.17443396151065826 2.1611833572387695
11.25 0.15008167488396382 2.154892093507326 0.03626439720392227 2.1770036220550537
11.5 -0.006771605899657529 2.1707427738719094 -0.09239865094423294 2.1606431007385254
11.75 -0.16574887183511863 2.1594553328196784 -0.20912887156009674 2.1681957244873047
12.0 -0.3273452486991685 2.1761838861435545 -0.32570499181747437 2.153452157974243
12.25 -0.38428422961356157 2.1782317357313574 -0.4237445592880249 2.1676440238952637
12.5 -0.5331564009126831 2.1729036181560044 -0.5330924391746521 2.1584553718566895
12.75 -0.6766409241303443 2.132414529493422 -0.6622938513755798 2.1472244262695312
13.0 -0.7944896519892144 2.1483132292335996 -0.7968552708625793 2.140177011489868
13.25 -0.9680059676253029 2.0940459244090635 -0.9302983283996582 2.138357400894165
13.5 -1.0681730260794193 2.136389047842539 -1.0587317943572998 2.146677017211914
13.75 -1.1837510196611452 2.1385893218168914 -1.1822181940078735 2.1304287910461426
14.0 -1.3270915161976693 2.149110067476144 -1.3465815782546997 2.123706579208374
14.25 -1.4808590279140967 2.11989915488005 -1.4979050159454346 2.1043074131011963
14.5 -1.6427108051088737 2.1145469283544744 -1.5944607257843018 2.1062145233154297
14.75 -1.753279679452329 2.146227470741139 -1.7269493341445923 2.107452154159546
15.0 -1.841260744369993 2.108058523991012 -1.8513896465301514 2.123284101486206
15.25 -2.0146194654030722 2.133217634363633 -1.9737473726272583 2.08913516998291
15.5 -2.1395467404612623 2.1056149564315096 -2.0899007320404053 2.083015203475952
15.75 -2.2373209715183635 2.1118548826241192 -2.2095463275909424 2.0650393962860107
16.0 -2.343777953461069 2.0854452194294084 -2.3035027980804443 2.089613676071167
16.25 -2.35771305060796 1.9584009294477245 -2.281100034713745 1.9682215452194214
16.5 -2.2984092877957805 1.8568146013929996 -2.2978029251098633 1.8511805534362793
16.75 -2.307874259777297 1.7433221727990391 -2.2942278385162354 1.6951372623443604
17.0 -2.267867093080292 1.6036321402284488 -2.289562463760376 1.5207598209381104
17.25 -2.2873531250679338 1.425010050700112 -2.302025556564331 1.407343864440918
17.5 -2.2435479590307987 1.28967892188878 -2.313067674636841 1.278818964958191
17.75 -2.155099205077576 1.1798230281294608 -2.305497884750366 1.153673529624939
