0 4 0 3.141592 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1.01882 0.956971 0.917821 0.888215 0.864281 0.844233 0.827074 0.812178 0.799126 0.787617 0.777432 0.768401 0.760395 0.75331 0.747063 0.741588 0.736828 0.732742 0.72929 0.726447 0.724186 0.722492 0.721351 0.720754 0.720698 0.72118 0.722206 0.723783 0.725923 0.728643 0.731964 0.735914 0.740529 0.74585 0.751929 0.758832 0.766636 0.775441 0.785371 0.796585 0.809291 0.823769 0.840409 0.859782 0.882787 0.910983 0.947586 1.00207 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1.00207 0.947585 0.910983 0.882787 0.859782 0.840409 0.823768 0.809291 0.796585 0.785371 0.775441 0.766636 0.758831 0.751929 0.745849 0.740529 0.735914 0.731964 0.728643 0.725923 0.723783 0.722206 0.72118 0.720698 0.720754 0.721351 0.722492 0.724186 0.726447 0.729291 0.732741 0.736829 0.741588 0.747064 0.75331 0.760395 0.768401 0.777432 0.787618 0.799126 0.812179 0.827074 0.844233 0.864281 0.888216 0.917821 0.956972 1.01882 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0.1 3.925 -6.55671e-09 3.291592 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.951801 0.89345 0.856043 0.827632 0.804596 0.785251 0.768649 0.754197 0.741492 0.730249 0.720257 0.711353 0.703412 0.696334 0.690039 0.684461 0.679547 0.675253 0.671542 0.668385 0.665756 0.663638 0.662014 0.660873 0.660207 0.660012 0.660286 0.661032 0.662254 0.66396 0.666163 0.668879 0.672128 0.675935 0.680331 0.685353 0.691048 0.69747 0.704687 0.712783 0.72186 0.732051 0.743524 0.756501 0.771283 0.788298 0.808186 0.83198 0.861565 0.901185 0.967035 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.95409 0.894676 0.856927 0.828332 0.805176 0.785743 0.769075 0.75457 0.741821 0.730541 0.720516 0.711584 0.703618 0.696518 0.690202 0.684606 0.679674 0.675363 0.671637 0.668464 0.665822 0.66369 0.662052 0.660898 0.660219 0.660011 0.660273 0.661005 0.662214 0.663907 0.666096 0.668797 0.672032 0.675823 0.680202 0.685207 0.690882 0.697283 0.704477 0.712547 0.721596 0.731755 0.743189 0.756121 0.770849 0.787796 0.807593 0.83126 0.860646 0.899883 0.96432 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0.2 3.85084 -0.0112079 3.441592 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.940567 0.859724 0.817805 0.787362 0.763166 0.743064 0.725918 0.711042 0.697982 0.686424 0.676136 0.666943 0.658713 0.651337 0.64473 0.638823 0.633559 0.62889 0.624778 0.62119 0.6181 0.615483 0.613324 0.611607 0.61032 0.609456 0.60901 0.608977 0.609359 0.610158 0.611378 0.613027 0.615117 0.617661 0.620676 0.624185 0.628213 0.632793 0.637961 0.643764 0.650257 0.657508 0.665599 0.674634 0.68474 0.696087 0.708894 0.723462 0.740215 0.759797 0.78325 0.812498 0.851982 0.920068 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.860878 0.813718 0.781049 0.755567 0.734608 0.716839 0.701481 0.688031 0.676145 0.665572 0.656125 0.647662 0.640069 0.633256 0.62715 0.621691 0.61683 0.612524 0.60874 0.605449 0.602629 0.600258 0.598322 0.596807 0.595705 0.595007 0.594711 0.594814 0.595317 0.596222 0.597536 0.599266 0.601425 0.604025 0.607085 0.610627 0.614676 0.619263 0.624427 0.630213 0.636676 0.64388 0.651909 0.660863 0.67087 0.682094 0.694749 0.709131 0.725656 0.744946 0.768016 0.796719 0.835283 0.900412 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0.3 3.77919 -0.0333719 3.591592 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.899746 0.819571 0.778486 0.748691 0.725015 0.705338 0.688543 0.673956 0.661133 0.649765 0.639625 0.630544 0.622389 0.615056 0.608461 0.602535 0.597222 0.592475 0.588256 0.584532 0.581276 0.578466 0.576081 0.574107 0.572532 0.571345 0.57054 0.570112 0.570058 0.570378 0.571075 0.572151 0.573613 0.575472 0.577737 0.580423 0.583549 0.587136 0.591209 0.5958 0.600946 0.60669 0.613087 0.6202 0.628109 0.636911 0.646731 0.657725 0.670102 0.684144 0.700248 0.719007 0.741377 0.769088 0.805991 0.866145 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.786167 0.741517 0.710481 0.686227 0.666242 0.649266 0.634562 0.621653 0.61021 0.599997 0.590835 0.582588 0.575148 0.568429 0.562361 0.556885 0.551954 0.547527 0.543572 0.540058 0.536964 0.534267 0.531952 0.530004 0.528412 0.527166 0.526261 0.52569 0.525451 0.525542 0.525964 0.526719 0.527811 0.529247 0.531034 0.533183 0.535707 0.538621 0.541944 0.545698 0.54991 0.55461 0.559836 0.565633 0.572052 0.579159 0.587033 0.595769 0.605492 0.616359 0.628577 0.642428 0.658313 0.676834 0.698965 0.726508 0.763579 0.826815 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0.4 3.71166 -0.0659944 3.741592 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.857581 0.788446 0.749728 0.721237 0.698446 0.679429 0.66315 0.648979 0.636498 0.625412 0.615507 0.60662 0.598623 0.591417 0.58492 0.579067 0.573802 0.569082 0.564867 0.561127 0.557833 0.554965 0.552502 0.550431 0.548737 0.547411 0.546446 0.545835 0.545575 0.545665 0.546105 0.546897 0.548047 0.549561 0.551448 0.553719 0.556388 0.559472 0.562992 0.566973 0.571444 0.576438 0.581999 0.588176 0.595028 0.60263 0.611071 0.620463 0.630952 0.642724 0.656031 0.671223 0.688812 0.709602 0.734988 0.767841 0.816574 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.714845 0.66985 0.639388 0.6158 0.596446 0.580037 0.56583 0.55335 0.542271 0.532361 0.523445 0.515389 0.508088 0.501459 0.495431 0.489948 0.484964 0.480439 0.476339 0.472636 0.469306 0.466328 0.463685 0.46136 0.459343 0.457621 0.456187 0.455032 0.454151 0.45354 0.453196 0.453116 0.453302 0.453753 0.454472 0.455462 0.456728 0.458277 0.460116 0.462255 0.464705 0.467481 0.470598 0.474075 0.477934 0.4822 0.486905 0.492084 0.497779 0.504041 0.510931 0.518523 0.52691 0.536206 0.546561 0.55817 0.571297 0.586318 0.603797 0.624646 0.650541 0.685288 0.743831 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0.5 3.64976 -0.108343 3.891592 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.859556 0.783642 0.743844 0.714885 0.691831 0.672645 0.656249 0.64199 0.629438 0.618292 0.608334 0.599397 0.591353 0.584099 0.577555 0.571652 0.566337 0.561562 0.557291 0.55349 0.550132 0.547195 0.544659 0.542509 0.540732 0.539316 0.538255 0.537541 0.537171 0.537143 0.537456 0.538113 0.539117 0.540473 0.54219 0.544278 0.546749 0.549618 0.552905 0.556631 0.560823 0.565512 0.570735 0.576537 0.582971 0.590102 0.598009 0.606791 0.61657 0.627506 0.639808 0.65376 0.669766 0.688431 0.710742 0.738509 0.775883 0.839626 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.633024 0.59037 0.561671 0.539495 0.521311 0.505892 0.49253 0.480776 0.470324 0.460952 0.452496 0.44483 0.437855 0.43149 0.425671 0.420345 0.415467 0.410998 0.406908 0.403169 0.399756 0.396651 0.393835 0.391294 0.389015 0.386985 0.385196 0.383638 0.382306 0.381193 0.380294 0.379605 0.379124 0.378848 0.378776 0.378909 0.379246 0.379789 0.380541 0.381503 0.382682 0.384081 0.385706 0.387567 0.38967 0.392027 0.394649 0.397549 0.400745 0.404253 0.408094 0.412295 0.416882 0.421891 0.427359 0.433335 0.439875 0.447048 0.454939 0.463654 0.47333 0.484146 0.496344 0.510266 0.526423 0.545636 0.569399 0.601025 0.652557 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0.6 3.59488 -0.159466 4.041592 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.826841 0.773596 0.73913 0.712849 0.69147 0.673454 0.657936 0.644368 0.632381 0.62171 0.61216 0.603582 0.595859 0.588897 0.582621 0.576969 0.57189 0.567341 0.563286 0.559696 0.556545 0.553812 0.551479 0.549533 0.54796 0.546753 0.545903 0.545406 0.545259 0.545462 0.546015 0.546922 0.548188 0.54982 0.551827 0.554223 0.557022 0.560241 0.563904 0.568036 0.572667 0.577835 0.583584 0.589965 0.597044 0.604897 0.613623 0.623341 0.634208 0.646429 0.660281 0.676158 0.694642 0.716678 0.743975 0.780343 0.839779 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.591206 0.527374 0.494808 0.471238 0.452503 0.436899 0.423531 0.411859 0.40153 0.392297 0.383978 0.376438 0.369571 0.363293 0.357536 0.352246 0.347375 0.342886 0.338744 0.334923 0.331398 0.328148 0.325156 0.322404 0.319881 0.317573 0.315469 0.313562 0.311842 0.310302 0.308936 0.307739 0.306706 0.305834 0.305118 0.304557 0.304149 0.303891 0.303783 0.303825 0.304017 0.304359 0.304853 0.305501 0.306304 0.307266 0.308391 0.309682 0.311145 0.312785 0.314609 0.316626 0.318843 0.321271 0.323921 0.326806 0.32994 0.333342 0.337031 0.341029 0.345362 0.350061 0.355163 0.360708 0.36675 0.373349 0.380583 0.388545 0.397359 0.407181 0.418228 0.4308 0.44534 0.462557 0.483708 0.511483 0.554596 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0.7 3.54826 -0.218215 4.191592 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.879313 0.811709 0.772933 0.744265 0.721291 0.702105 0.685679 0.671383 0.658797 0.647627 0.637657 0.628723 0.620697 0.613479 0.606988 0.601156 0.595929 0.591262 0.587117 0.583463 0.580272 0.577523 0.575197 0.573279 0.571758 0.570624 0.56987 0.569492 0.569488 0.569857 0.570601 0.571727 0.573238 0.575146 0.577462 0.580201 0.583381 0.587024 0.591157 0.59581 0.601023 0.60684 0.613315 0.620514 0.628519 0.63743 0.647373 0.658512 0.671061 0.685312 0.70168 0.72079 0.743656 0.77215 0.810583 0.876694 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.472816 0.4291 0.4026 0.382792 0.366821 0.353409 0.341855 0.331724 0.322727 0.314658 0.307366 0.300736 0.294678 0.289121 0.284006 0.279286 0.274921 0.270877 0.267125 0.263642 0.260405 0.257398 0.254602 0.252006 0.249595 0.24736 0.24529 0.243377 0.241613 0.239992 0.238506 0.237153 0.235925 0.234819 0.233832 0.23296 0.2322 0.231551 0.231009 0.230573 0.230243 0.230016 0.229893 0.229872 0.229955 0.23014 0.230429 0.230823 0.231322 0.231929 0.232644 0.233471 0.234412 0.23547 0.236649 0.237952 0.239384 0.24095 0.242657 0.244509 0.246516 0.248684 0.251024 0.253545 0.25626 0.259181 0.262324 0.265707 0.269348 0.273273 0.277506 0.282081 0.287033 0.292408 0.298258 0.304651 0.311667 0.319411 0.328017 0.337667 0.348612 0.361219 0.37606 0.394124 0.417413 0.451556 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0.8 3.51094 -0.283272 4.341592 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.93472 0.857205 0.815838 0.785665 0.761638 0.741655 0.724599 0.709794 0.696792 0.685282 0.675034 0.665877 0.657677 0.650328 0.643745 0.637859 0.632613 0.627962 0.623864 0.62029 0.61721 0.614605 0.612455 0.610745 0.609466 0.608608 0.608167 0.608139 0.608524 0.609325 0.610547 0.612197 0.614287 0.61683 0.619844 0.62335 0.627374 0.631949 0.637112 0.642908 0.649393 0.656634 0.664713 0.673733 0.683824 0.695151 0.707934 0.722472 0.73919 0.758724 0.782112 0.811261 0.850556 0.917894 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.397218 0.346543 0.320767 0.30223 0.287565 0.275393 0.26499 0.25592 0.247898 0.240725 0.234256 0.228381 0.223016 0.218095 0.213562 0.209374 0.205494 0.201891 0.198538 0.195414 0.192498 0.189774 0.187227 0.184844 0.182615 0.180528 0.178575 0.176748 0.17504 0.173444 0.171955 0.170567 0.169276 0.168077 0.166967 0.165943 0.165001 0.164138 0.163353 0.162643 0.162006 0.161439 0.160943 0.160515 0.160155 0.159861 0.159633 0.15947 0.159371 0.159337 0.159367 0.159462 0.159622 0.159847 0.160137 0.160494 0.160917 0.16141 0.161972 0.162605 0.163311 0.164092 0.164951 0.165888 0.166908 0.168013 0.169206 0.170492 0.171874 0.173358 0.174948 0.17665 0.17847 0.180415 0.182494 0.184716 0.187089 0.189627 0.19234 0.195245 0.198357 0.201697 0.205285 0.209149 0.213319 0.217831 0.22273 0.228068 0.233912 0.240345 0.247476 0.255446 0.26445 0.274769 0.286826 0.301324 0.319586 0.344781 0.391975 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
0.9 3.48377 -0.353175 4.491592 2 2 2 2 2 2 2 2 2 2 2 0.977959 0.905453 0.864243 0.833856 0.809558 0.789313 0.772029 0.757033 0.743881 0.73226 0.721941 0.71275 0.704554 0.697245 0.690739 0.684966 0.67987 0.675405 0.671531 0.668217 0.665438 0.663173 0.661405 0.660122 0.659316 0.658979 0.659111 0.659712 0.660786 0.662341 0.664387 0.66694 0.670017 0.673643 0.677846 0.682662 0.688133 0.694311 0.70126 0.709057 0.717799 0.727606 0.738635 0.751086 0.765231 0.781451 0.8003 0.822653 0.850029 0.885578 0.938654 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0.302922 0.254031 0.231768 0.216093 0.203843 0.193764 0.185207 0.177787 0.171253 0.165431 0.160197 0.155455 0.151133 0.147173 0.143529 0.140165 0.137047 0.134151 0.131455 0.128938 0.126584 0.124381 0.122315 0.120376 0.118553 0.116839 0.115227 0.113708 0.112278 0.110931 0.109662 0.108466 0.10734 0.10628 0.105283 0.104346 0.103466 0.102641 0.101867 0.101144 0.10047 0.0998422 0.0992598 0.098721 0.0982245 0.0977694 0.0973548 0.0969792 0.0966423 0.096343 0.0960808 0.0958551 0.0956655 0.0955114 0.0953928 0.0953091 0.0952602 0.0952462 0.0952669 0.0953223 0.0954126 0.0955382 0.095699 0.0958955 0.0961281 0.0963974 0.0967038 0.0970481 0.0974311 0.0978535 0.0983164 0.0988208 0.0993678 0.0999588 0.100595 0.101279 0.102011 0.102794 0.10363 0.104521 0.10547 0.106478 0.10755 0.108689 0.109899 0.111182 0.112545 0.113992 0.115528 0.11716 0.118894 0.120738 0.122701 0.124792 0.127023 0.129406 0.131956 0.13469 0.137626 0.140789 0.144204 0.147905 0.15193 0.156328 0.161158 0.166497 0.172444 0.179133 0.186748 0.19556 0.205993 0.218772 0.235356 0.259733 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
