0,-5,-5,-1.81327,0.532171,0.515428,0.505205,0.500471,0.500798,0.506215,0.517215,0.534933,0.561638,0.602227,0.67062,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.658897,0.595818,0.557507,0.532171,
0.1,-5.01801,-5.07281,-1.66327,0.576512,0.572973,0.575613,0.584697,0.601218,0.62734,0.667802,0.735664,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.749847,0.675375,0.632129,0.604323,0.586588,0.576512,
0.2,-5.02493,-5.14749,-1.51327,0.652479,0.66517,0.68753,0.723284,0.781806,0.904965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.860851,0.764341,0.712939,0.681006,0.661252,0.650629,0.647811,0.652479,
0.3,-5.02062,-5.22236,-1.36327,0.772363,0.818058,0.898875,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.01374,0.863575,0.799067,0.760779,0.737656,0.725527,0.722675,0.728737,0.744503,0.772363,
0.4,-5.00517,-5.29575,-1.21327,1.0121,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.977708,0.890838,0.842966,0.814673,0.79977,0.795837,0.80231,0.820133,0.852358,0.90685,1.0121,
0.5,-4.97892,-5.36601,-1.06327,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.12473,0.990353,0.927718,0.891799,0.872507,0.866177,0.871792,0.890249,0.925002,0.985504,1.11127,2,2,
0.6,-4.94247,-5.43156,-0.913274,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.10348,1.01625,0.969165,0.943434,0.933146,0.936434,0.953867,0.988901,1.0515,1.18524,2,2,2,2,
0.7,-4.89664,-5.49092,-0.763274,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.25067,1.11153,1.04761,1.01275,0.996684,0.996056,1.01075,1.04378,1.10448,1.2314,2,2,2,2,2,2,
0.8,-4.84244,-5.54277,-0.613274,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.22071,1.12895,1.08116,1.05714,1.05091,1.06121,1.0902,1.14575,1.25741,2,2,2,2,2,2,2,2,
0.9,-4.78111,-5.58593,-0.463274,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.36929,1.2168,1.14992,1.11517,1.10154,1.10589,1.12917,1.17738,1.27154,2,2,2,2,2,2,2,2,2,2,
1,-4.71402,-5.61945,-0.313274,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.31943,1.22117,1.17179,1.14866,1.14557,1.16181,1.20138,1.27863,1.50221,2,2,2,2,2,2,2,2,2,2,2,
1.1,-4.64267,-5.64256,-0.163274,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.46929,1.29882,1.2284,1.19315,1.18107,1.18917,1.2194,1.28116,1.41549,2,2,2,2,2,2,2,2,2,2,2,2,2,
1.2,-4.56866,-5.65475,-0.013274,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.39177,1.28712,1.236,1.21318,1.21214,1.23263,1.28033,1.37687,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
1.3,-4.49367,-5.65575,0.136726,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.53861,1.35166,1.27846,1.24265,1.23144,1.2419,1.27674,1.34822,1.52507,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
1.4,-4.41937,-5.64553,0.273907,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.46387,1.3362,1.27712,1.24994,1.24611,1.26464,1.31077,1.40507,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
1.5,-4.34716,-5.62524,0.387709,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.47214,1.3431,1.28365,1.25638,1.25266,1.27152,1.31834,1.41441,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
1.6,-4.27773,-5.59688,0.48216,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.54843,1.36894,1.29705,1.2624,1.25267,1.26527,1.30361,1.38228,1.61677,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
1.7,-4.21128,-5.56211,0.560579,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.42738,1.32347,1.27324,1.25198,1.25346,1.27809,1.33334,1.45013,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
1.8,-4.14776,-5.52223,0.625708,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.66068,1.37841,1.29786,1.25839,1.24471,1.25314,1.28588,1.35413,1.5154,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
1.9,-4.08697,-5.47831,0.679812,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.52734,1.35298,1.28198,1.24753,1.23755,1.24942,1.28629,1.36167,1.56369,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,-4.02864,-5.43116,0.724769,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.50376,1.34096,1.27229,1.23899,1.22972,1.24207,1.27929,1.35503,1.55998,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
